timestamp,contract_id,question,price_yes,price_no,volume,liquidity,outcome,day_index,category
2026-08-21T11:47:28.593637+00:00,C010,Historical contract #11,0.2054,0.809,5955.672905660771,886.3971959029942,0,35,Macro
2026-08-22T11:47:28.593637+00:00,C010,Historical contract #11,0.2018,0.8166,6945.90022120481,1647.2375674383657,0,36,Macro
2026-08-23T11:47:28.593637+00:00,C010,Historical contract #11,0.1781,0.8188,2569.875968480822,156.382733885618,0,37,Macro
2026-08-24T11:47:28.593637+00:00,C010,Historical contract #11,0.1852,0.8045,3016.7909094796555,2161.873455258653,0,38,Macro
2026-08-25T11:47:28.593637+00:00,C010,Historical contract #11,0.1845,0.8207,2452.8775193867195,346.31150781087456,0,39,Macro
2026-08-26T11:47:28.593637+00:00,C010,Historical contract #11,0.1601,0.8283,5420.123468244898,301.00140952045473,0,40,Macro
2026-08-27T11:47:28.593637+00:00,C010,Historical contract #11,0.177,0.8334,2372.8495640591977,961.1927022952339,0,41,Macro
2026-08-28T11:47:28.593637+00:00,C010,Historical contract #11,0.191,0.8243,5586.619240948389,851.9520720698938,0,42,Macro
2026-08-29T11:47:28.593637+00:00,C010,Historical contract #11,0.1945,0.8193,10167.251618964843,968.6079508775993,0,43,Macro
2026-08-30T11:47:28.593637+00:00,C010,Historical contract #11,0.1983,0.8115,936.2086623904307,1790.6016332695483,0,44,Macro
2026-08-31T11:47:28.593637+00:00,C010,Historical contract #11,0.1921,0.8105,4149.038680702333,430.5113794062336,0,45,Macro
2026-09-01T11:47:28.593637+00:00,C010,Historical contract #11,0.2083,0.7875,2129.761645277965,1708.1456790126508,0,46,Macro
2026-09-02T11:47:28.593637+00:00,C010,Historical contract #11,0.175,0.8372,1545.0341052466624,1289.149837888958,0,47,Macro
2026-09-03T11:47:28.593637+00:00,C010,Historical contract #11,0.1371,0.8616,3494.6088858358885,410.5991153064111,0,48,Macro
2026-09-04T11:47:28.593637+00:00,C010,Historical contract #11,0.1227,0.8762,1050.284699225188,661.127137624826,0,49,Macro
2026-09-05T11:47:28.593637+00:00,C010,Historical contract #11,0.1359,0.8768,6808.321521742438,384.6582126541279,0,50,Macro
2026-09-06T11:47:28.593637+00:00,C010,Historical contract #11,0.114,0.9002,2141.2994040312456,427.6821231799177,0,51,Macro
2026-09-07T11:47:28.593637+00:00,C010,Historical contract #11,0.1049,0.9047,5842.781552696264,346.0438345844778,0,52,Macro
2026-09-08T11:47:28.593637+00:00,C010,Historical contract #11,0.0985,0.9019,821.39811904894,636.1611793474862,0,53,Macro
2026-09-09T11:47:28.593637+00:00,C010,Historical contract #11,0.0931,0.9264,4750.190600520262,511.1343550163403,0,54,Macro
2026-09-10T11:47:28.593637+00:00,C010,Historical contract #11,0.0831,0.9317,1132.1222423317095,1065.193893705397,0,55,Macro
2026-09-11T11:47:28.593637+00:00,C010,Historical contract #11,0.0763,0.9362,840.948675103527,2116.770711023629,0,56,Macro
2026-09-12T11:47:28.593637+00:00,C010,Historical contract #11,0.0681,0.9211,1198.817569724244,839.6323864807559,0,57,Macro
2026-09-13T11:47:28.593637+00:00,C010,Historical contract #11,0.1112,0.8787,396.13236089050974,1861.7498518773727,0,58,Macro
2026-09-14T11:47:28.593637+00:00,C010,Historical contract #11,0.0825,0.9177,1131.4614918237426,824.2964418714519,0,59,Macro
2026-07-17T11:47:28.593637+00:00,C011,Historical contract #12,0.6156,0.3808,1369.353121357426,212.07662596939042,1,0,Politics
2026-07-18T11:47:28.593637+00:00,C011,Historical contract #12,0.596,0.3895,1313.3821023838768,535.3382583241656,1,1,Politics
2026-07-19T11:47:28.593637+00:00,C011,Historical contract #12,0.5885,0.4035,3142.7391917825407,2098.089609350737,1,2,Politics
2026-07-20T11:47:28.593637+00:00,C011,Historical contract #12,0.5743,0.4241,1492.646914580707,891.0404955871809,1,3,Politics
2026-07-21T11:47:28.593637+00:00,C011,Historical contract #12,0.604,0.399,437.58386066637456,956.4193860164703,1,4,Politics
2026-07-22T11:47:28.593637+00:00,C011,Historical contract #12,0.6237,0.3869,4009.844914619558,382.9512004439935,1,5,Politics
2026-07-23T11:47:28.593637+00:00,C011,Historical contract #12,0.5872,0.4003,443.55358764045354,549.0465287199866,1,6,Politics
2026-07-24T11:47:28.593637+00:00,C011,Historical contract #12,0.6127,0.3963,649.6297357447131,291.30598333587636,1,7,Politics
2026-07-25T11:47:28.593637+00:00,C011,Historical contract #12,0.6085,0.4034,5537.559201748223,1427.2127042025763,1,8,Politics
2026-07-26T11:47:28.593637+00:00,C011,Historical contract #12,0.6172,0.3838,2476.4560909535376,333.7573112192076,1,9,Politics
2026-07-27T11:47:28.593637+00:00,C011,Historical contract #12,0.6329,0.3597,3527.348008219791,1717.9963907449758,1,10,Politics
2026-07-28T11:47:28.593637+00:00,C011,Historical contract #12,0.6345,0.3725,2490.5227984760736,67.40945593973338,1,11,Politics
2026-07-29T11:47:28.593637+00:00,C011,Historical contract #12,0.6387,0.3733,1736.275376322757,1170.5464971483364,1,12,Politics
2026-07-30T11:47:28.593637+00:00,C011,Historical contract #12,0.6359,0.3583,1614.657055125237,702.0779145571967,1,13,Politics
2026-07-31T11:47:28.593637+00:00,C011,Historical contract #12,0.6384,0.347,4152.622062236762,278.98900085143526,1,14,Politics
2026-08-01T11:47:28.593637+00:00,C011,Historical contract #12,0.6429,0.3512,451.3805622618737,767.9444076260019,1,15,Politics
2026-08-02T11:47:28.593637+00:00,C011,Historical contract #12,0.6326,0.369,876.6904780674096,580.7726820924657,1,16,Politics
2026-08-03T11:47:28.593637+00:00,C011,Historical contract #12,0.6735,0.3096,709.3237121597952,234.733855807207,1,17,Politics
2026-08-04T11:47:28.593637+00:00,C011,Historical contract #12,0.707,0.2962,1771.334952457108,481.91784193985984,1,18,Politics
2026-08-05T11:47:28.593637+00:00,C011,Historical contract #12,0.6832,0.3276,12920.815371431969,2025.6719198594747,1,19,Politics
2026-08-06T11:47:28.593637+00:00,C011,Historical contract #12,0.6659,0.3379,929.6254674559453,160.59824744766655,1,20,Politics
2026-08-07T11:47:28.593637+00:00,C011,Historical contract #12,0.6898,0.3194,4174.883784452816,456.73703093515024,1,21,Politics
2026-08-08T11:47:28.593637+00:00,C011,Historical contract #12,0.6875,0.3274,779.3026057249896,909.7745575645547,1,22,Politics
2026-08-09T11:47:28.593637+00:00,C011,Historical contract #12,0.6821,0.3203,1980.4911635270832,1576.8866562929404,1,23,Politics
2026-08-10T11:47:28.593637+00:00,C011,Historical contract #12,0.6625,0.3544,2357.208493344442,1212.110835142932,1,24,Politics
2026-08-11T11:47:28.593637+00:00,C011,Historical contract #12,0.6884,0.3299,495.9288554618377,434.06069712733523,1,25,Politics
2026-08-12T11:47:28.593637+00:00,C011,Historical contract #12,0.7118,0.277,1037.7034620870393,154.9216842705397,1,26,Politics
2026-08-13T11:47:28.593637+00:00,C011,Historical contract #12,0.7501,0.2479,3347.324955280691,1442.5682477915354,1,27,Politics
2026-08-14T11:47:28.593637+00:00,C011,Historical contract #12,0.7603,0.2455,1586.029047074799,472.4578366392854,1,28,Politics
2026-08-15T11:47:28.593637+00:00,C011,Historical contract #12,0.8112,0.1707,1247.5783695297744,965.2599268641662,1,29,Politics
2026-08-16T11:47:28.593637+00:00,C011,Historical contract #12,0.7826,0.2072,1065.4416887151892,993.1367276906889,1,30,Politics
2026-08-17T11:47:28.593637+00:00,C011,Historical contract #12,0.801,0.1816,1949.9831167740283,670.9144736938064,1,31,Politics
2026-08-18T11:47:28.593637+00:00,C011,Historical contract #12,0.7953,0.202,1261.9497899097041,2172.5835163749084,1,32,Politics
2026-08-19T11:47:28.593637+00:00,C011,Historical contract #12,0.7905,0.2271,1196.2679196525326,1604.0653741668257,1,33,Politics
2026-08-20T11:47:28.593637+00:00,C011,Historical contract #12,0.8032,0.1934,1471.4197659992694,1052.2541758494426,1,34,Politics
2026-08-21T11:47:28.593637+00:00,C011,Historical contract #12,0.7887,0.2078,3927.834714962134,1338.6569887196813,1,35,Politics
2026-08-22T11:47:28.593637+00:00,C011,Historical contract #12,0.7708,0.2464,1972.3119696119568,2646.2687283357614,1,36,Politics
2026-08-23T11:47:28.593637+00:00,C011,Historical contract #12,0.738,0.2428,601.3429083121595,400.428492572216,1,37,Politics
2026-08-24T11:47:28.593637+00:00,C011,Historical contract #12,0.7422,0.2538,1179.6384217683724,668.9876826010415,1,38,Politics
2026-08-25T11:47:28.593637+00:00,C011,Historical contract #12,0.7435,0.2403,3374.1397772973773,1214.7550538966116,1,39,Politics
2026-08-26T11:47:28.593637+00:00,C011,Historical contract #12,0.7733,0.2156,2296.4839665853024,1142.2817597914407,1,40,Politics
2026-08-27T11:47:28.593637+00:00,C011,Historical contract #12,0.7622,0.2229,1647.4545582520914,2903.640364513143,1,41,Politics
2026-08-28T11:47:28.593637+00:00,C011,Historical contract #12,0.813,0.1914,13294.977410554773,319.8395369760433,1,42,Politics
2026-08-29T11:47:28.593637+00:00,C011,Historical contract #12,0.8384,0.1497,815.2116872948038,986.9449226312996,1,43,Politics
2026-08-30T11:47:28.593637+00:00,C011,Historical contract #12,0.8394,0.1779,2174.4647948403617,1732.068413920189,1,44,Politics
2026-08-31T11:47:28.593637+00:00,C011,Historical contract #12,0.845,0.161,4345.305676054305,1058.1916840799877,1,45,Politics
2026-09-01T11:47:28.593637+00:00,C011,Historical contract #12,0.8639,0.1388,783.5146618393951,422.3449027833558,1,46,Politics
2026-09-02T11:47:28.593637+00:00,C011,Historical contract #12,0.8541,0.1528,3947.3006330158883,587.5114694959678,1,47,Politics
2026-09-03T11:47:28.593637+00:00,C011,Historical contract #12,0.8879,0.1262,2196.716738698743,344.63524014005554,1,48,Politics
2026-09-04T11:47:28.593637+00:00,C011,Historical contract #12,0.9207,0.0596,2000.0593960873518,506.9011324343371,1,49,Politics
2026-09-05T11:47:28.593637+00:00,C011,Historical contract #12,0.9003,0.1033,2999.7812815600964,355.4125249297242,1,50,Politics
2026-09-06T11:47:28.593637+00:00,C011,Historical contract #12,0.9631,0.0448,661.2248973385248,1000.3557567750524,1,51,Politics
2026-09-07T11:47:28.593637+00:00,C011,Historical contract #12,0.98,0.0353,2857.761588896844,152.19491974093745,1,52,Politics
2026-09-08T11:47:28.593637+00:00,C011,Historical contract #12,0.9583,0.0251,397.0107347688685,730.3940530623815,1,53,Politics
2026-09-09T11:47:28.593637+00:00,C011,Historical contract #12,0.9097,0.0792,1176.4361843964077,342.0549276187843,1,54,Politics
2026-09-10T11:47:28.593637+00:00,C011,Historical contract #12,0.9222,0.0745,3696.1203584548434,1214.2804840612507,1,55,Politics
2026-09-11T11:47:28.593637+00:00,C011,Historical contract #12,0.9489,0.0662,2304.856092330532,1001.4567425733528,1,56,Politics
2026-09-12T11:47:28.593637+00:00,C011,Historical contract #12,0.9526,0.0639,1385.8181587204788,345.8320599425135,1,57,Politics
2026-09-13T11:47:28.593637+00:00,C011,Historical contract #12,0.9626,0.02,1063.6492884954732,391.5856026536319,1,58,Politics
2026-09-14T11:47:28.593637+00:00,C011,Historical contract #12,0.9395,0.0642,1925.4098547645426,333.539061469108,1,59,Politics
2026-07-17T11:47:28.593637+00:00,C012,Historical contract #13,0.5356,0.4631,1303.5944999531634,687.4190081538487,1,0,Crypto
2026-07-18T11:47:28.593637+00:00,C012,Historical contract #13,0.5385,0.4618,692.7757121294435,1027.7236668250696,1,1,Crypto
2026-07-19T11:47:28.593637+00:00,C012,Historical contract #13,0.5098,0.4989,1806.4235357502866,111.27132651448692,1,2,Crypto
2026-07-20T11:47:28.593637+00:00,C012,Historical contract #13,0.5037,0.4803,6378.806123411698,2877.748311365806,1,3,Crypto
2026-07-21T11:47:28.593637+00:00,C012,Historical contract #13,0.4725,0.51,1014.7569129994218,795.8665488045162,1,4,Crypto
2026-07-22T11:47:28.593637+00:00,C012,Historical contract #13,0.4423,0.5693,1052.5832313623628,1364.9106179422774,1,5,Crypto
2026-07-23T11:47:28.593637+00:00,C012,Historical contract #13,0.4596,0.5429,613.796147416631,518.3695748575074,1,6,Crypto
2026-07-24T11:47:28.593637+00:00,C012,Historical contract #13,0.4449,0.5743,4640.363034036364,1548.602931304483,1,7,Crypto
2026-07-25T11:47:28.593637+00:00,C012,Historical contract #13,0.4336,0.5561,439.84855808489374,2074.1393643667843,1,8,Crypto
2026-07-26T11:47:28.593637+00:00,C012,Historical contract #13,0.4326,0.571,6728.639413053472,1830.1037832587815,1,9,Crypto
2026-07-27T11:47:28.593637+00:00,C012,Historical contract #13,0.4418,0.55,1626.716800607094,797.6981268373867,1,10,Crypto
2026-07-28T11:47:28.593637+00:00,C012,Historical contract #13,0.4825,0.5087,3231.89272132681,1694.9628247211656,1,11,Crypto
2026-07-29T11:47:28.593637+00:00,C012,Historical contract #13,0.4632,0.5299,1428.4496814021843,88.86548690776104,1,12,Crypto
2026-07-30T11:47:28.593637+00:00,C012,Historical contract #13,0.4291,0.5737,2765.5051256912234,728.5379023909968,1,13,Crypto
2026-07-31T11:47:28.593637+00:00,C012,Historical contract #13,0.4478,0.5666,655.0609653094201,650.7029998328751,1,14,Crypto
2026-08-01T11:47:28.593637+00:00,C012,Historical contract #13,0.4676,0.515,1849.4829565547436,184.94168011041737,1,15,Crypto
2026-08-02T11:47:28.593637+00:00,C012,Historical contract #13,0.508,0.5002,9183.10013389976,648.0841447076633,1,16,Crypto
2026-08-03T11:47:28.593637+00:00,C012,Historical contract #13,0.5362,0.4692,1764.1158944171686,416.8708799415605,1,17,Crypto
2026-08-04T11:47:28.593637+00:00,C012,Historical contract #13,0.5434,0.4545,965.4489177111799,601.8236530801147,1,18,Crypto
2026-08-05T11:47:28.593637+00:00,C012,Historical contract #13,0.5364,0.4535,1682.8017372467784,2289.722067679909,1,19,Crypto
2026-08-06T11:47:28.593637+00:00,C012,Historical contract #13,0.5403,0.471,628.2315085250352,465.14162378964267,1,20,Crypto
2026-08-07T11:47:28.593637+00:00,C012,Historical contract #13,0.5531,0.4355,2159.401161386045,2012.1846250326143,1,21,Crypto
2026-08-08T11:47:28.593637+00:00,C012,Historical contract #13,0.5741,0.4156,1724.6272620675059,4501.554986036387,1,22,Crypto
2026-08-09T11:47:28.593637+00:00,C012,Historical contract #13,0.5709,0.4255,686.7413437585552,4293.337739395639,1,23,Crypto
2026-08-10T11:47:28.593637+00:00,C012,Historical contract #13,0.5958,0.3849,4910.927766889076,1153.0360062446125,1,24,Crypto
2026-08-11T11:47:28.593637+00:00,C012,Historical contract #13,0.6413,0.3735,1462.2211779115376,459.4283011018884,1,25,Crypto
2026-08-12T11:47:28.593637+00:00,C012,Historical contract #13,0.6027,0.4017,1456.3415107757085,1201.9553452001967,1,26,Crypto
2026-08-13T11:47:28.593637+00:00,C012,Historical contract #13,0.6579,0.3484,1290.8776487268083,731.3786654199141,1,27,Crypto
2026-08-14T11:47:28.593637+00:00,C012,Historical contract #13,0.679,0.3092,1091.415462565051,1549.5989216342098,1,28,Crypto
2026-08-15T11:47:28.593637+00:00,C012,Historical contract #13,0.6861,0.3289,1181.952408034136,129.5694964861827,1,29,Crypto
2026-08-16T11:47:28.593637+00:00,C012,Historical contract #13,0.6616,0.337,2493.749366150867,361.4932087698459,1,30,Crypto
2026-08-17T11:47:28.593637+00:00,C012,Historical contract #13,0.6633,0.327,1169.3955444686399,1198.2131545999437,1,31,Crypto
2026-08-18T11:47:28.593637+00:00,C012,Historical contract #13,0.6425,0.3759,2249.278110387797,614.0843739749632,1,32,Crypto
2026-08-19T11:47:28.593637+00:00,C012,Historical contract #13,0.6649,0.3284,2405.9567994125787,1592.8288980375155,1,33,Crypto
2026-08-20T11:47:28.593637+00:00,C012,Historical contract #13,0.6837,0.3084,1674.5388919080033,341.0806903155631,1,34,Crypto
2026-08-21T11:47:28.593637+00:00,C012,Historical contract #13,0.6899,0.3081,1643.8185438214377,326.4108319045126,1,35,Crypto
2026-08-22T11:47:28.593637+00:00,C012,Historical contract #13,0.6883,0.3025,1341.0240295589488,980.6764870699035,1,36,Crypto
2026-08-23T11:47:28.593637+00:00,C012,Historical contract #13,0.7087,0.2845,5646.818554297111,1475.4037785745952,1,37,Crypto
2026-08-24T11:47:28.593637+00:00,C012,Historical contract #13,0.6984,0.3033,1701.6996400134844,463.6174329593566,1,38,Crypto
2026-08-25T11:47:28.593637+00:00,C012,Historical contract #13,0.687,0.3101,1236.9323140929707,388.58883616721687,1,39,Crypto
2026-08-26T11:47:28.593637+00:00,C012,Historical contract #13,0.6952,0.3137,2120.4644693793784,4805.167886942036,1,40,Crypto
2026-08-27T11:47:28.593637+00:00,C012,Historical contract #13,0.7134,0.2977,1814.0302495163542,816.6360976775395,1,41,Crypto
2026-08-28T11:47:28.593637+00:00,C012,Historical contract #13,0.7356,0.2842,919.4205438968872,1322.4440366999868,1,42,Crypto
2026-08-29T11:47:28.593637+00:00,C012,Historical contract #13,0.7514,0.258,3349.475433944309,1833.7142774051583,1,43,Crypto
2026-08-30T11:47:28.593637+00:00,C012,Historical contract #13,0.745,0.235,454.7357997414686,242.97409488652247,1,44,Crypto
2026-08-31T11:47:28.593637+00:00,C012,Historical contract #13,0.7792,0.2083,744.6822520243536,799.1656864711779,1,45,Crypto
2026-09-01T11:47:28.593637+00:00,C012,Historical contract #13,0.7783,0.2384,3266.4557923345533,262.59510281401685,1,46,Crypto
2026-09-02T11:47:28.593637+00:00,C012,Historical contract #13,0.7713,0.2144,3926.594668206654,1790.9979208851294,1,47,Crypto
2026-09-03T11:47:28.593637+00:00,C012,Historical contract #13,0.7716,0.2122,965.5386819442117,2866.845219556023,1,48,Crypto
2026-09-04T11:47:28.593637+00:00,C012,Historical contract #13,0.764,0.2554,1069.355184556368,3329.565732586775,1,49,Crypto
2026-09-05T11:47:28.593637+00:00,C012,Historical contract #13,0.7935,0.2136,1190.5958991600287,1242.5797787748197,1,50,Crypto
2026-09-06T11:47:28.593637+00:00,C012,Historical contract #13,0.8293,0.1509,1873.8054176389876,1220.0930753835398,1,51,Crypto
2026-09-07T11:47:28.593637+00:00,C012,Historical contract #13,0.8428,0.1569,943.5230362858928,802.7922430620721,1,52,Crypto
2026-09-08T11:47:28.593637+00:00,C012,Historical contract #13,0.8773,0.1317,3373.2216186269984,837.0071466207686,1,53,Crypto
2026-09-09T11:47:28.593637+00:00,C012,Historical contract #13,0.8989,0.0889,1599.4502121848595,344.0184958481423,1,54,Crypto
2026-09-10T11:47:28.593637+00:00,C012,Historical contract #13,0.8787,0.1272,2097.30957017318,1152.9993858410517,1,55,Crypto
2026-09-11T11:47:28.593637+00:00,C012,Historical contract #13,0.8989,0.0873,2822.2602007599266,642.8127848757557,1,56,Crypto
2026-09-12T11:47:28.593637+00:00,C012,Historical contract #13,0.9149,0.1018,2430.28725312633,1135.3930258180424,1,57,Crypto
2026-09-13T11:47:28.593637+00:00,C012,Historical contract #13,0.9083,0.0718,1097.8598714517636,436.50273577557573,1,58,Crypto
2026-09-14T11:47:28.593637+00:00,C012,Historical contract #13,0.8951,0.099,4240.973579930735,1022.4398741307276,1,59,Crypto
2026-07-17T11:47:28.593637+00:00,C013,Historical contract #14,0.5976,0.3829,2217.5420602116237,483.8513197127785,1,0,Macro
2026-07-18T11:47:28.593637+00:00,C013,Historical contract #14,0.5996,0.4129,1650.5550191202085,2755.559751931596,1,1,Macro
2026-07-19T11:47:28.593637+00:00,C013,Historical contract #14,0.5997,0.4126,873.7565975722373,929.6417153812091,1,2,Macro
2026-07-20T11:47:28.593637+00:00,C013,Historical contract #14,0.5933,0.406,971.4797975409542,5638.710613935364,1,3,Macro
2026-07-21T11:47:28.593637+00:00,C013,Historical contract #14,0.5864,0.3976,1034.2407195844382,638.2600029222228,1,4,Macro
2026-07-22T11:47:28.593637+00:00,C013,Historical contract #14,0.5978,0.3936,3106.623243256261,397.0696692915656,1,5,Macro
2026-07-23T11:47:28.593637+00:00,C013,Historical contract #14,0.6044,0.3981,1101.3429894434535,319.2047736155592,1,6,Macro
2026-07-24T11:47:28.593637+00:00,C013,Historical contract #14,0.5805,0.4218,3136.583285362801,1452.922458964065,1,7,Macro
2026-07-25T11:47:28.593637+00:00,C013,Historical contract #14,0.5858,0.4131,441.8491243964213,1326.7266397579015,1,8,Macro
2026-07-26T11:47:28.593637+00:00,C013,Historical contract #14,0.5941,0.4055,2450.429610127184,301.97851618087685,1,9,Macro
2026-07-27T11:47:28.593637+00:00,C013,Historical contract #14,0.5687,0.4236,2841.0637617448315,1155.2512504316558,1,10,Macro
2026-07-28T11:47:28.593637+00:00,C013,Historical contract #14,0.5508,0.4571,1013.7498436977112,499.7739777836207,1,11,Macro
2026-07-29T11:47:28.593637+00:00,C013,Historical contract #14,0.5367,0.4524,936.8580371108311,712.6590169887083,1,12,Macro
2026-07-30T11:47:28.593637+00:00,C013,Historical contract #14,0.5295,0.4561,4216.8439703734175,234.76293319875197,1,13,Macro
2026-07-31T11:47:28.593637+00:00,C013,Historical contract #14,0.5439,0.4645,1293.8600131391902,420.34014279540634,1,14,Macro
2026-08-01T11:47:28.593637+00:00,C013,Historical contract #14,0.5845,0.4168,4374.712227970462,937.4583337920513,1,15,Macro
2026-08-02T11:47:28.593637+00:00,C013,Historical contract #14,0.59,0.3913,2336.3837595313466,1505.2379286319385,1,16,Macro
2026-08-03T11:47:28.593637+00:00,C013,Historical contract #14,0.5916,0.4139,1721.217995845672,1168.3158113986995,1,17,Macro
2026-08-04T11:47:28.593637+00:00,C013,Historical contract #14,0.5845,0.4128,2625.5955296585767,231.93564503457148,1,18,Macro
2026-08-05T11:47:28.593637+00:00,C013,Historical contract #14,0.6242,0.3754,4029.780454396556,2083.048685528533,1,19,Macro
2026-08-06T11:47:28.593637+00:00,C013,Historical contract #14,0.6366,0.3633,413.5190729628869,815.7154941954578,1,20,Macro
2026-08-07T11:47:28.593637+00:00,C013,Historical contract #14,0.6346,0.3582,1719.5237687315112,1088.4045967364325,1,21,Macro
2026-08-08T11:47:28.593637+00:00,C013,Historical contract #14,0.6167,0.3643,6050.502143439288,281.3977913401985,1,22,Macro
2026-08-09T11:47:28.593637+00:00,C013,Historical contract #14,0.649,0.3684,2797.929638612096,1600.1649645586479,1,23,Macro
2026-08-10T11:47:28.593637+00:00,C013,Historical contract #14,0.675,0.3076,719.6213517103099,1621.2095175076984,1,24,Macro
2026-08-11T11:47:28.593637+00:00,C013,Historical contract #14,0.6662,0.3262,2222.9645114967348,980.5347117452275,1,25,Macro
2026-08-12T11:47:28.593637+00:00,C013,Historical contract #14,0.6837,0.3284,614.0682449903712,1336.59276753321,1,26,Macro
2026-08-13T11:47:28.593637+00:00,C013,Historical contract #14,0.6965,0.3175,1744.483238964429,216.1275000306664,1,27,Macro
2026-08-14T11:47:28.593637+00:00,C013,Historical contract #14,0.7241,0.2669,2377.01972579848,396.24490109767083,1,28,Macro
2026-08-15T11:47:28.593637+00:00,C013,Historical contract #14,0.7621,0.2319,1380.300070237296,724.8458141924829,1,29,Macro
2026-08-16T11:47:28.593637+00:00,C013,Historical contract #14,0.7408,0.26,6565.135209123863,449.2727981207266,1,30,Macro
2026-08-17T11:47:28.593637+00:00,C013,Historical contract #14,0.7535,0.2307,1752.6016842325444,517.7881445566818,1,31,Macro
2026-08-18T11:47:28.593637+00:00,C013,Historical contract #14,0.741,0.2625,1392.707613412972,577.1014130935279,1,32,Macro
2026-08-19T11:47:28.593637+00:00,C013,Historical contract #14,0.7403,0.2443,730.9980907683985,1434.9349395829267,1,33,Macro
2026-08-20T11:47:28.593637+00:00,C013,Historical contract #14,0.7062,0.2881,1313.20232350033,2683.5544815506705,1,34,Macro
2026-08-21T11:47:28.593637+00:00,C013,Historical contract #14,0.7357,0.2709,5133.849043425148,367.8176663838108,1,35,Macro
2026-08-22T11:47:28.593637+00:00,C013,Historical contract #14,0.7667,0.2371,4266.743911917268,480.6277604119147,1,36,Macro
2026-08-23T11:47:28.593637+00:00,C013,Historical contract #14,0.7534,0.2525,2257.188618506669,447.73487285997663,1,37,Macro
2026-08-24T11:47:28.593637+00:00,C013,Historical contract #14,0.7748,0.2067,2969.942630098671,947.4533014082151,1,38,Macro
2026-08-25T11:47:28.593637+00:00,C013,Historical contract #14,0.7817,0.2153,2041.0764854637246,1032.9798828383512,1,39,Macro
2026-08-26T11:47:28.593637+00:00,C013,Historical contract #14,0.8311,0.1871,3947.3192628087245,7869.971781982837,1,40,Macro
2026-08-27T11:47:28.593637+00:00,C013,Historical contract #14,0.8432,0.1591,3175.4735806303897,296.7313600679023,1,41,Macro
2026-08-28T11:47:28.593637+00:00,C013,Historical contract #14,0.8354,0.1824,3035.3778151004217,578.6283276076516,1,42,Macro
2026-08-29T11:47:28.593637+00:00,C013,Historical contract #14,0.8414,0.1665,3606.599320841723,584.4219257496026,1,43,Macro
2026-08-30T11:47:28.593637+00:00,C013,Historical contract #14,0.8314,0.1856,3358.040655855694,184.01081726482468,1,44,Macro
2026-08-31T11:47:28.593637+00:00,C013,Historical contract #14,0.8312,0.1748,3371.3339426176294,1377.5766667922621,1,45,Macro
2026-09-01T11:47:28.593637+00:00,C013,Historical contract #14,0.8439,0.1724,1903.2332737723577,387.96636567282786,1,46,Macro
2026-09-02T11:47:28.593637+00:00,C013,Historical contract #14,0.8449,0.1451,1758.5706018002668,147.1631266252792,1,47,Macro
2026-09-03T11:47:28.593637+00:00,C013,Historical contract #14,0.8441,0.1413,1443.612608034202,545.9574070252276,1,48,Macro
2026-09-04T11:47:28.593637+00:00,C013,Historical contract #14,0.8622,0.1271,491.5512608401956,503.43981277673123,1,49,Macro
2026-09-05T11:47:28.593637+00:00,C013,Historical contract #14,0.8841,0.1299,3380.2420261244674,205.4882782379726,1,50,Macro
2026-09-06T11:47:28.593637+00:00,C013,Historical contract #14,0.8839,0.1122,2084.0593753929625,1023.9711612430609,1,51,Macro
2026-09-07T11:47:28.593637+00:00,C013,Historical contract #14,0.8711,0.1441,2530.7178175224994,1287.6018840412291,1,52,Macro
2026-09-08T11:47:28.593637+00:00,C013,Historical contract #14,0.8634,0.1389,207.87685392653657,404.57228633638033,1,53,Macro
2026-09-09T11:47:28.593637+00:00,C013,Historical contract #14,0.8637,0.1295,2064.182865258979,636.0286785376175,1,54,Macro
2026-09-10T11:47:28.593637+00:00,C013,Historical contract #14,0.8302,0.1604,860.3512149609828,980.9791125614661,1,55,Macro
2026-09-11T11:47:28.593637+00:00,C013,Historical contract #14,0.8224,0.1928,1441.542985900399,847.6616071342683,1,56,Macro
2026-09-12T11:47:28.593637+00:00,C013,Historical contract #14,0.8449,0.1482,528.996676253877,204.02318293611555,1,57,Macro
2026-09-13T11:47:28.593637+00:00,C013,Historical contract #14,0.8509,0.1291,1111.4287649545133,1096.8191022714693,1,58,Macro
2026-09-14T11:47:28.593637+00:00,C013,Historical contract #14,0.8632,0.1543,1447.3983256162921,796.8670637274728,1,59,Macro
2026-07-17T11:47:28.593637+00:00,C014,Historical contract #15,0.6479,0.3437,1774.4781037860319,445.63734043642074,1,0,Politics
2026-07-18T11:47:28.593637+00:00,C014,Historical contract #15,0.6217,0.3703,765.8896274177696,167.1204241264758,1,1,Politics
2026-07-19T11:47:28.593637+00:00,C014,Historical contract #15,0.6153,0.3826,2884.2761211177394,1075.8576860418402,1,2,Politics
2026-07-20T11:47:28.593637+00:00,C014,Historical contract #15,0.6084,0.3888,408.87352169524814,447.88120948448585,1,3,Politics
2026-07-21T11:47:28.593637+00:00,C014,Historical contract #15,0.6294,0.3731,1022.0465673496185,1543.0000556388147,1,4,Politics
2026-07-22T11:47:28.593637+00:00,C014,Historical contract #15,0.6097,0.3928,3189.8510200521523,2532.3347514796124,1,5,Politics
2026-07-23T11:47:28.593637+00:00,C014,Historical contract #15,0.6339,0.366,525.025999139448,644.0176230875969,1,6,Politics
